ID,Author,party,political_side,Text,Date
1653699910133317634,dbdevletbahceli,MHP,right,"Davasının onuruyla bezenmiş merhum ve muhterem büyüklerimiz hiçbir çileye, hiçbir işkence ve zulme boyun eğmemişler, inançlarından, irfanla pekişen milliyetçi iradelerinden asla taviz vermemişlerdir. Devletimizin kurucu fikrini tabutluklara hapsetme niyet ve hedefi çok şükür başarılı olamamıştır.",Wed May 03 09:55:57 +0000 2023
1653699758832140290,dbdevletbahceli,MHP,right,"3 Mayıs 1944 olayları Türk milliyetçilerinin sivil ve demokratik tepkisine sahne olmakla birlikte; haksızlığa, hukuksuzluğa ve husumetle beslenen önyargılara direnişi simgelemektedir. Aynı zamanda 3 Mayıs 1944 Türk milliyetçiliğinin toplum ve siyaset alanına cemre gibi düşüşünün de miladıdır.",Wed May 03 09:55:21 +0000 2023
1653699523292680193,dbdevletbahceli,MHP,right,"Türk milliyetçiliği devleti kuran, vatanı kurtaran, milletin tarihsel ve kültürel varlığını şuurla savunan, aynı şekilde milli birlik ve dayanışma hissiyatını felsefi bir derinlikle sahiplenen fikir zenginliğidir. Türk milliyetçiliği, Türk milletinin özü, istiklal ve istikbal iradesinin özgüvenidir.",Wed May 03 09:54:25 +0000 2023
1645795463352950784,dbdevletbahceli,MHP,right,"Avrupa Türklüğünü hasretle, hürmetle ve muhabbetle selamlıyor, hep birlikte çok daha güçlü olduğumuzu bilhassa paylaşıyorum.",Tue Apr 11 14:26:30 +0000 2023
1645795333056901123,dbdevletbahceli,MHP,right,"Bu maksatla Avrupa Türk Konfederasyonu’nun başkan ve yönetimiyle birlikte, bu Konfederasyona bağlı farklı Avrupa ülkelerinde teşkilatlanmış olan Türk Federasyonlarının başkan ve yönetimleri 15 Nisan 2023 tarihinde bizzat şahsım tarafından Ankara’ya davet edilmişlerdir.",Tue Apr 11 14:25:59 +0000 2023
1645795082887647232,dbdevletbahceli,MHP,right,"Avrupa Türklüğü’nün hassasiyet, beklenti ve özlemlerini istişare etmek, görüş alışverişinin yanı sıra 14 Mayıs seçimleriyle ilgili değerlendirmelerde bulunmak maksadıyla arayış ve çalışmalarımız elbette yoğun bir şekilde devam etmektedir.",Tue Apr 11 14:24:59 +0000 2023
1645794872702672900,dbdevletbahceli,MHP,right,"Her vatandaşımız helal oyuyla Cumhuriyet’in 100’üncü yılında cumhurun onurunu, Türk ve Türkiye Yüzyılı Vizyonu hedefini desteklemeli, yüreklerindeki vatan sevdasıyla ülkemize sahip çıkmalıdır. Gün birleşme günüdür, gün zillete karşı Cumhur İttifakı’nda buluşma günüdür.",Tue Apr 11 14:24:09 +0000 2023
1645794713860210691,dbdevletbahceli,MHP,right,Avrupa’da yaşayan vatandaşlarımız Türk milletinin gönül ve kültür elçileridir. Onların sandığa yansıyacak iradeleri tarihi önemdedir. Bu nedenle 14 Mayıs 2023 tarihinde Avrupa Türklüğü’nün seçimlerde yüksek bir katılım göstermeleri samimi dileğim ve temennimdir.,Tue Apr 11 14:23:31 +0000 2023
1645794429545103367,dbdevletbahceli,MHP,right,"Sayıları 6 milyona ulaşan Avrupa Türklüğü bizim için dünyaya çevrilen yüzümüz, milli ve manevi değerleriyle duruş göstermeye çalışan zenginliğimiz, pek çok olumsuz tesire rağmen kaynağından ve kökünden kopmayan gurbet ellerdeki cevherimizdir.",Tue Apr 11 14:22:24 +0000 2023
1645794285089067010,dbdevletbahceli,MHP,right,14 Mayıs Cumhurbaşkanlığı ve Milletvekilliği Genel Seçimleri hem yurt içinde hem de yurt dışında hayat ve varlık mücadelesi veren Türk vatandaşlarının hür ve demokratik tercihiyle yapılacaktır. Bu seçimler Avrupa Türklüğü’nün geleceğini de yakından etkileyecektir.,Tue Apr 11 14:21:49 +0000 2023
1643571149035503618,dbdevletbahceli,MHP,right,"Bilinmelidir ki, Mescid-i Aksa ilk kıblemizdir, Miraç mucizesinin yükseliş eşiğidir, öyle de kalacaktır.",Wed Apr 05 11:07:52 +0000 2023
1643570950561058820,dbdevletbahceli,MHP,right,"İsrail hükümetini gerilimi tırmandıracak şiddet eylemlerine derhal son vermeye, aynı zamanda aklıselim bir çizgiye gelmeye davet ediyor; Mescid-i Aksa’ya yapılan saygısız, kaba, orantısız, yaralayıcı ve insanlık dışı operasyonları tüm gücümle kınıyorum.",Wed Apr 05 11:07:05 +0000 2023
1643570690287607808,dbdevletbahceli,MHP,right,"Mescid-i Aksa’ya baskın düzenlenmesi, buraya sığınan ve ibadet eden din kardeşlerimize şiddetle müdahale edilmesi çok tehlikeli olayların fitilini tutuşturma ihtimalinin yanı sıra, insan ve inanç haklarının yok sayılması, kutsallarımıza vahim ve vahşi bir saldırıdır.",Wed Apr 05 11:06:03 +0000 2023
1643570445659127808,dbdevletbahceli,MHP,right,"İsrail güvenlik güçlerinin terör yöntemlerini devreye sokarak, 4 Nisan 2023 akşamından itibaren Harem-i Şerif’in muazzez ve ihlal edilemez statüsünü tahrip etme, mukaddes dokusunu zedeleme girişimi kabul edilemez bir ilkelliktir. İsrail’in muamelesi düşmancadır.",Wed Apr 05 11:05:04 +0000 2023
1643570098798579714,dbdevletbahceli,MHP,right,Mübarek Ramazan ayının kutlu iklimini iliklerimize kadar teneffüs ederken Mescid-i Aksa’ya yönelik menfur ve mütecaviz muamelelerden derin bir kaygı ve üzüntü duyduğumuzu özellikle ifade etmeyi manevi ve milli bir sorumluluk olarak addediyorum.,Wed Apr 05 11:03:42 +0000 2023
1640783032654217217,dbdevletbahceli,MHP,right,"Gayret bizden Tevfik Allah’tandır. Çalışma bizden mükafat millettendir. Türk ve Türkiye Yüzyılına kutlu bir adım atılacak, Cumhuriyet’in 100’üncü yıl dönümü cumhurun muazzam zaferiyle taçlanacaktır. TBMM’de güçlü MHP, güçlü Cumhur İttifakı milli iradeyle tecelli edecektir.",Tue Mar 28 18:28:53 +0000 2023
1640782664423579651,dbdevletbahceli,MHP,right,"Milliyetçi Hareket Partisi Milletvekili Genel Seçiminde, tüm seçim çevrelerinde olmak suretiyle üç hilal amblemiyle ve değerli milletvekili adaylarıyla demokratik mücadelesini yapacak, nihayetinde hak ettiği, layık olduğu, hasretle beklediği başarıya kesinlikle ulaşacaktır.",Tue Mar 28 18:27:26 +0000 2023
1640782491400151060,dbdevletbahceli,MHP,right,"Cumhur İttifakı’nı teşkil eden 2 partinin kendi adıyla, amblemiyle ve adaylarıyla seçime katılmaları söz konusu iken, Milliyetçi Hareket Partisi’nin ortak liste hazırlığına teşne olması ve buna tevessül etmesi doğru, mantıklı ve makul bir seçenek olamayacaktır.",Tue Mar 28 18:26:44 +0000 2023
1640782312164958211,dbdevletbahceli,MHP,right,"Cumhur İttifakı’nın ahlakı, ilkeleri ve gelecek hedefleri siyasi namusumuza emanettir. Bu emanet mutlaka korunacaktır. Ancak fırsatçılar, partimizi küçük görme yanlışına düşen sözde yazar, çeyrek aydın ve zillet siyasetçiler ciddiye alınmayacak, hiç de itibar edilmeyecektir.",Tue Mar 28 18:26:02 +0000 2023
1640782096258965536,dbdevletbahceli,MHP,right,"Milliyetçi Hareket Partisi’ni zor durumda bırakmak, heyecanıyla birlikte 54 yıllık dev mazisini ve müktesebatını yok saymak amacıyla bazı çevrelerin algı çalışmaları yaptığı, fitne ve tezvirat yaydığı objektif değerlendirme yapabilen ve vicdan sahibi herkesin malumudur.",Tue Mar 28 18:25:10 +0000 2023
1640781663998189571,dbdevletbahceli,MHP,right,Cumhur İttifakı’nı oluşturan 4 partiden 2’si olan; Yeniden Refah Partisi ile Büyük Birlik Partisi’nin kendi parti logoları ve adaylarıyla seçimlere katılacağı da yakın bir tarihte ilgililerin beyanıyla tescillenmiştir. Elbette bu takdir ve tercih mezkur partilerin kendi bileceği bir şeydir.,Tue Mar 28 18:23:27 +0000 2023
1640781329137541140,dbdevletbahceli,MHP,right,"Son günlerde bilhassa MHP ile AK Parti arasında ortak liste yapılacağı, bu kapsamda yerli yersiz, maksatlı maksatsız pek çok iddia ve ifade kamuoyunda tartışma konusu, hatta polemik malzemesi haline getirilmiştir. Üstelik kara kampanya üretim ve servisi cesamet kazanmıştır.",Tue Mar 28 18:22:07 +0000 2023
1640781111394443282,dbdevletbahceli,MHP,right,"Milliyetçi Hareket Partisi’nin Cumhurbaşkanlığı Seçiminde adayı belli, kararı nettir. Nitekim Cumhurbaşkanı adayımız Sayın Recep Tayyip Erdoğan’dır. Bütün imkan ve inancımızla Sayın Cumhurbaşkanımızın tekrar seçilmesi hususunda kesintisiz sürdürülen mücadele devam edecektir.",Tue Mar 28 18:21:15 +0000 2023
1640780898265079808,dbdevletbahceli,MHP,right,Seçime katılacak partiler belli olmakla birlikte hazırlanmış ittifak protokolleri de sırasıyla YSK’ya sunulmuştur. Bilindiği gibi Cumhur İttifakı çatısı altında 4 parti yer almıştır. Bu kapsamda üzerinde uzlaşılan ittifak protokolü 24 Mart 2023’te YSK’ya teslim edilmiştir.,Tue Mar 28 18:20:25 +0000 2023
1640780542093172738,dbdevletbahceli,MHP,right,Cumhurbaşkanlığı ve Milletvekili Genel Seçimlerine 47 gün kalmıştır. Yüksek Seçim Kurulu Resmi Gazete’nin bugünkü sayısında Cumhurbaşkanlığı Seçimine katılacak dört adaydan oluşan geçici listeyi yayımlamıştır. Süreç ilan edilmiş seçim takvimine uygun şekilde ilerlemektedir.,Tue Mar 28 18:19:00 +0000 2023
1635948975298584576,dbdevletbahceli,MHP,right,"Kahramanmaraş merkezli depremler ile Adıyaman ve Şanlıurfa’da oluşan sellerde hayatını kaybeden vatandaşlarımıza Cenab-ı Allah’tan rahmetler niyaz ediyor, yaralılarımıza şifalar diliyorum. Başımız sağ olsun. Rabbim nice musibetten milletimizi ve ülkemizi esirgesin diyorum.",Wed Mar 15 10:20:04 +0000 2023
1635948757429764100,dbdevletbahceli,MHP,right,"Hiçbir felaket tarihi yürüyüşümüzü sekteye uğratamayacaktır. Hiçbir saldırı, iftira ve suçlama dalgası duruşumuzu bozamayacaktır. Kederli günlerimizi çapsız, güdük ve kısır siyasetlerine alet etmek için fırsat kollayanlara aziz milletimiz hür seçimiyle engel olacaktır.",Wed Mar 15 10:19:12 +0000 2023
1635948086705963008,dbdevletbahceli,MHP,right,"Türkiye tek nefes halinde yaralarını saracak güç ve kudrettedir. “Yeni Türkiye, Yeni Yüzyıl, Yeni Hayat” sacayağında; deprem ve diğer mahut sorunlarla başa çıkabilecek akıl, irade, inanç ve mücadele şevki çok şükür Cumhurbaşkanlığı Hükümet Sistemi’yle tesis edilmiştir.",Wed Mar 15 10:16:32 +0000 2023
1635947859064365060,dbdevletbahceli,MHP,right,"Meydana gelen sellerden 5 vatandaşımızın hayatını kaybettiği, 9 vatandaşımızın kaybolduğu, çok sayıda vatandaşımızın yaralandığı anlaşılmaktadır. Bir felaketin izini silme mücadelesi azimle sürüyorken, bir başka felaketin ortaya çıkması milletimizi derinden üzmüştür.",Wed Mar 15 10:15:38 +0000 2023
1635947688943398914,dbdevletbahceli,MHP,right,"Ülkemiz Kahramanmaraş merkezli ikiz depremin hasarını güç birliği halinde kaldırırken, Adıyaman ve Şanlıurfa’da yaşanan aşırı yağışlar taşkın sellere neden olmuş, nihayetinde yeni bir felaket deprem bölgesini canevinden vurmuştur. Söz konusu felaketin tahribatı büyüktür.",Wed Mar 15 10:14:58 +0000 2023
1632768855738048513,dbdevletbahceli,MHP,right,"Hayırlı ve bereketli kandillerimiz olsun inşallah. Nice ilahi mükafata erişmeyi kalpten diliyor, dualarımızın kabul, Allah’ın yar ve yardımcımız olmasını temenni ediyorum.",Mon Mar 06 15:43:25 +0000 2023
1632768750037417984,dbdevletbahceli,MHP,right,"Ramazan ayının müjdesi olan Berat Kandili münasebetiyle; aziz milletimizin, Türk-İslam aleminin, tüm vatandaşlarımızın bu mübarek gecesini manevi beratımıza vesile olması niyazıyla kutluyor, yaşadığımız sıkıntılardan kurtuluş için bir şifa, bir eşik olmasını ümit ediyorum.",Mon Mar 06 15:43:00 +0000 2023
1629875850253418497,dbdevletbahceli,MHP,right,"Türk futbolunu zillet ve rezalete mahkum etmek isteyenlere göz yummak, alttan almak, sessiz durmak geldiğimiz bu aşamada mümkün değildir.",Sun Feb 26 16:07:38 +0000 2023
1629875719193993230,dbdevletbahceli,MHP,right,Bütün kulüp başkanlarının müsabakaların ya seyircisiz ya da gerekli tedbirlerin alınarak oynanması hususunda acil ve gerekli adımları atmaları kaçınılmaz görevleridir. Milliyetçi Hareket Partisi konunun takipçisidir.,Sun Feb 26 16:07:07 +0000 2023
1629875513916260354,dbdevletbahceli,MHP,right,"Milliyetçi Hareket Partisi depremde hayatını kaybetmiş vatandaşlarımıza yapılan saygısızlığı, ülkemizin böylesi hassas ve acılı günlerinde sporun kirli siyasete alet edilmesini şiddetle kınamaktadır.",Sun Feb 26 16:06:18 +0000 2023
1629875159032102914,dbdevletbahceli,MHP,right,"Bugün oynanacak Galatasaray-Alanyaspor ile Beşiktaş-Antalyaspor kulüpleri arasındaki müsabakalarda aynı şekilde istifa seslerinin yükselmesi halinde futbol kulüplerimizin oyuna geldiği, tuzağa düştüğü de netleşmiş olacaktır.",Sun Feb 26 16:04:54 +0000 2023
1629874936125837313,dbdevletbahceli,MHP,right,Türkiye’miz son yüzyılın en büyük deprem felaketiyle mücadele halindeyken Fenerbahçe-Konyaspor futbol müsabakası esnasında trübünden istifa sloganlarının atılması sorumsuzluk ve şuursuzluktur.,Sun Feb 26 16:04:01 +0000 2023
1626580895057735680,dbdevletbahceli,MHP,right,"Rabbim, milletimizi ve ülkemizi her türlü kaza, bela, afet, musibet ve fenalıktan korusun kollasın dualarımla birlikte, bu gecenin hükmü hatırına manevi diriliş ve toparlanışın bir an evvel tecelli etmesini niyaz ediyorum. Miraç gecemiz mübarek olsun.",Fri Feb 17 13:54:40 +0000 2023
1626580703575183361,dbdevletbahceli,MHP,right,"Aziz milletimizin, Türk-İslam aleminin Miraç gecesini gönülden kutluyor, yeni bir yükselişe ivme vermesini temenni ediyorum. Depremde hayatlarını kaybetmiş vatandaşlarımıza Allah’tan rahmet, tedavi gören vatandaşlarımıza şifa, milletimize de baş sağlığı diliyorum.",Fri Feb 17 13:53:54 +0000 2023
1626580392995340290,dbdevletbahceli,MHP,right,"Allah her şeyi bilen, gören ve işitendir. Rahmetinden ümit kesilmemelidir. Yardımlaşmanın gücüyle, dayanışmanın güveniyle, paylaşmanın keremiyle, sabrın selametiyle, metanetin enginliğiyle, kardeşliğin erdemiyle, fedakarlığın enerjisiyle zorlukların üstesinden gelinecektir.",Fri Feb 17 13:52:40 +0000 2023
1626580225495810049,dbdevletbahceli,MHP,right,"Efendimizin kutlu hayatının sıkıntılı bir döneminde gerçekleşen, pek çok nimet, bereket ve güzelliği lütfeden Miraç mucizesinin seneidevriyesi, aynısıyla aziz milletimizin maruz kaldığı hüzün, ızdırap ve acılardan kurtuluşu için de bir eşik olması yegane dileğimdir.",Fri Feb 17 13:52:00 +0000 2023
1626579856795525125,dbdevletbahceli,MHP,right,"Miraç’ın, Kahramanmaraş merkezli depremin ağır sonuçlarıyla mücadele eden ülkemiz ve milletimiz lehine ihtiyaç duyulan huzur, manevi rahatlama ve normalleşmeye vesile olması yürekten niyazımdır. Allah’ın izni ve inayetiyle bu zor günler inşallah aşılacaktır.",Fri Feb 17 13:50:32 +0000 2023
1945198468701532411,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Özgürlük ve demokrasi mücadelemizin gerçek yürütücüleri ve sahibi olan halklarımızla Barış ve Demokratik Toplum buluşm…,Tue Jul 15 19:07:09 +0000 2025
1944752406425723080,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Basına ve Kamuoyuna, DEM Parti İmralı Heyetinin açıklaması:",Mon Jul 14 13:34:40 +0000 2025
1944294197462266361,tuncerbakirhan,HDP,left,"Îro salvegera Qetlîama Zîlanê ye. Komkujiya Geliyê Zîlanê yek ji komkujiyên ku sûcên li dijî mirovahiyê ne. Zelalkirina komkujiyên mîna Komkujiya Zîlanê, pêdivîyek ji bo pêvajoya aştiyê ye jî. Ez bi rêzdarî û bi minnetdarî wan kesên ku di Komkujiya Zîlanê de jiyana xwe ji dest dane bi bîr tînim. #ZilanKatliamı",Sun Jul 13 07:13:54 +0000 2025
1944114287544274950,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Barış ve demokrasi mücadelesinde büyük emeği olan Dengir Mir Mehmet Fırat'ı, aramızdan ayrılışının yıldönümünde saygı…",Sat Jul 12 19:19:00 +0000 2025
1943766100367343686,tuncerbakirhan,HDP,left,Me îro bi lijneya xwe piştî merasîma dîrokî ya çekdanînê serdana Birêz Mesûd Barzanî û Nêçîrvan Barzanî kir. Her du birêzan jî bi awayekî germ pêşwaziya me kirin û piştgiriya xwe ya ji bo Pêvajoya Aştî û Civaka Demokratîk careke din nîşan dan û diyar kirin ku ew ê rola xwe ya piştgirî û rêxweşkiriyê bidomînin. Em ji bo nêzîkatî û helwesta wan spasdar in. Yekîtiya me dê vê pêvajoya dîrokî xurttir û qeyîmtir bike.,Fri Jul 11 20:15:26 +0000 2025
1943725858587316350,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Sayın Öcalan'ın çağrısı üzerine Kürdistan Bölgesel Yönetimi sınırlarında düzenlenen tarihi silah bırakma merasiminin a…,Fri Jul 11 17:35:32 +0000 2025
1943674868773343328,tuncerbakirhan,HDP,left,"Kazanan halklar olacaktır. Kazanan eşitlik, demokrasi ve barış olacaktır. Bu süreci onurla, sabırla, inatla savunacağız.",Fri Jul 11 14:12:55 +0000 2025
1943253454023205277,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: 12 yıl önce Gezi Direnişinde katledilen Ali İsmail Korkmaz’ın adalet ve özgürlük için verdiği mücadele, bugün de yolum…",Thu Jul 10 10:18:21 +0000 2025
1942521496175304843,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Eş Genel Başkanımız Tülay Hatimoğulları, Meclis Grup Toplantımızda konuşuyor",Tue Jul 08 09:49:49 +0000 2025
1942220337162182674,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: DEM Parti İmralı Heyeti üyelerimiz Pervin Buldan ve Mithat Sancar, bugün Sayın Cumhurbaşkanı Recep Tayyip Erdoğan’la B…",Mon Jul 07 13:53:07 +0000 2025
1942195583105568879,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: DEM Parti İmralı Heyetimiz, Cumhurbaşkanı Sayın Erdoğan ile yapacağı görüşme öncesinde Genel Merkezimizde Eş Genel Baş…",Mon Jul 07 12:14:45 +0000 2025
1942109052986650656,tuncerbakirhan,HDP,left,"Diyarbakır’da gözaltına alındıktan sonra işkenceyle katledilen insan hakları savunucusu, Kürt halkının onurlu evladı HEP Diyarbakır İl Başkanı Vedat Aydın’ı saygı ve minnetle anıyorum. Faillerin açığa çıkmadığı, cezasızlık politikasının sürdüğü bir ülkede Vedat Aydın’ı unutmak, demokrasiyi unutmaktır. Vedat Aydın, Kürt halkının özgürlüğü için mücadelesini yürütüyordu. Bugün biz de Vedat Aydın’dan devraldığımız bu onur mücadelesini yürütüyoruz. Adalet, barış ve hakikat için Vedat Aydın’ı her daim hatırlamaya devam edeceğiz.",Mon Jul 07 06:30:55 +0000 2025
1941922722897887238,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: DEM Parti İmralı Heyeti’nin açıklaması:,Sun Jul 06 18:10:30 +0000 2025
1941911105464414214,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: MSB, bir mağarada metan gazına maruz kalmaları sonucu 5 askerin yaşamını yitirdiğini, çok sayıda askerin de gazdan etk…",Sun Jul 06 17:24:21 +0000 2025
1941647717609955328,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Eş Genel Başkanımız Tuncer Bakırhan’ın katılımıyla Muğla’da düzenlediğimiz Barış ve Demokratik Toplum buluşmasındaydık…,Sat Jul 05 23:57:44 +0000 2025
1941522817377337436,tuncerbakirhan,HDP,left,"Barış ve Demokratik Toplum Buluşmalarımız kapsamında Muğla’dayız! Barışın ve birlikte yaşamın sesi Muğla’dan yükseliyor. Demokratik, özgür ve barışçıl bir toplumun mümkün olduğunu Muğla bize geçmişiyle, direnişiyle ve ortak yaşam kültürüyle gösteriyor. Muğlalı arkadaşlarımız günlerdir Meclis’ten Muğla’nın köylerine kadar talan yasasına karşı direniyor. Bu direnişi destekliyoruz. Farklı kimliklerin, inançların ve kültürlerin barış içinde yaşadığı bu kadim coğrafyada ekolojik mücadeleyi esas alarak Barış ve Demokrasiyi hakim kılacağız.",Sat Jul 05 15:41:26 +0000 2025
1941494928296804855,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Eş Genel Başkanımız Tuncer Bakırhan'ın katılımıyla Muğla Halk Buluşmamızdayız,Sat Jul 05 13:50:36 +0000 2025
1941451925863489851,tuncerbakirhan,HDP,left,"27 Şubat’ta yapılan Barış ve Demokratik Toplum çağrısından bu yana toplumun tüm kesimleriyle bir araya geliyoruz. Bugün de Bodrum'da, sivil toplum örgütleri, sendikalar, siyasi partiler, yöre dernekleri ve iş insanlarıyla bir araya geldik. Hergün 7/24 hiç durmadan toplumun tüm kesimlerini barışın öznesi yapmaya kararlıyız. Toplumsal barışı hep birlikte inşa edebilir, barışı birlikte mümkün kılabiliriz.",Sat Jul 05 10:59:44 +0000 2025
1941413502541009188,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Demokrasiye yönelen her müdahale, toplumsal barış ve çözüm umutlarını hedef alıyor Merkez Yürütme Kurulumuzun açıklam…",Sat Jul 05 08:27:03 +0000 2025
1941397834672079238,tuncerbakirhan,HDP,left,"📍CHP’li Adana, Antalya ve Adıyaman Büyükşehir Belediye başkanlarına yönelik bu sabah gerçekleştirilen gözaltı operasyonları, halkın iradesine ve demokratik siyasetin temel ilkelerine yönelik kabul edilemez müdahalelerdir. Bu uygulamaları kınıyor ve reddediyorum. 📍Yerel yönetimlere yönelik sürdürülen bu saldırı ve gözaltı dalgası, hukuksuzlukları derinleştirerek en büyük zararı toplumsal barış umuduna vermektedir. Türkiye’nin bugün ihtiyacı olan şey, artan baskı ve antidemokratik uygulamalar değil, aksine demokratikleşme adımlarının kararlılıkla atılmasıdır. 📍Gerçek toplumsal barış, ancak diyalogun güçlendirilmesi ve hukukun üstünlüğü ilkesinin her alanda egemen kılınmasıyla sağlanabilir. Barış ve demokratik toplumu inşa etme sürecinin bu hukuksuzluklarla tartışılır hale getirilmesi kabul edilemez. Bu hassas süreç, tüm toplumsal kesimlerin katılımı ve ortak akıl ile yürütülmelidir. 📍Demokratik değerlerin korunması ve toplumsal barışın tesisi için, seçilmiş iradeye yönelik her türlü saldırının derhal son bulmasını talep ediyoruz.",Sat Jul 05 07:24:47 +0000 2025
1941187843595882541,tuncerbakirhan,HDP,left,"Geçmiş dönem İzmir Belediye Başkanı Sevgili Tunç Soyer’in tutuklanmasını kabul edilemez buluyoruz. Yargının demokratik siyasete müdahalesinin sonucu olan bu tutuklamayı reddediyoruz. Sevgili Tunç Soyer, her zaman demokratik, eşit ve ortak yaşam için mücadele eden; Barış ve Demokratik Toplum Süreci’ne büyük emek ve destek veren kıymetli bir siyasetçidir. Sevgili Tunç Soyer’in derhal serbest bırakılması, yargılamasının adil ve tarafsız şekilde tamamlanması en büyük temennimiz ve çağrımızdır.",Fri Jul 04 17:30:22 +0000 2025
1941063084451495943,tuncerbakirhan,HDP,left,"RT @DEMGoc: Göçmen ve Mülteciler Komisyonumuz, Vekilimiz ve komisyon üyemiz Burcugül Çubuk, Eş Sözcü Murad Mıhçı ve oluşan komisyon üyeleri…",Fri Jul 04 09:14:37 +0000 2025
1940468319364305099,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Eş Genel Başkanımız Tuncer Bakırhan, Eş Genel Başkan Yardımcılarımız Özlem Gündüz ve Öztürk Türkdoğan ile Ekonomi Komi…",Wed Jul 02 17:51:14 +0000 2025
1940372867717492891,tuncerbakirhan,HDP,left,"Demokrasi bu toprakların kalbi, barış ise yaşam nefesidir. Hep beraber nefes alacağız, birlikte güçlü olacağız ve demokratik bir Türkiye’yi oluşturacağız.",Wed Jul 02 11:31:56 +0000 2025
1940332570279047508,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: 32 yıl önce Madımak'ta katledilen canlarımızı saygı ve minnetle anıyoruz. Sazın, sözün, şiirin, kelamın, inancın ve in…",Wed Jul 02 08:51:49 +0000 2025
1940132324865450058,tuncerbakirhan,HDP,left,"Sivas Madımak'ta sazın, sözün, türkünün ve semahın yakıldığı acı bir katliam yaşadık. Şiir yakıldı, kalem yakıldı. #Madımak'ta yitirdiğimiz tüm canlarımızı saygı ve minnetle anıyorum. Unutmadık, unutmayacağız.",Tue Jul 01 19:36:06 +0000 2025
1940118569830031608,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: #Bakırhan: Meclis’te Kürt meselesinin çözümünü ve Türkiye’nin demokratikleşmesini önüne alan komisyon artık hızla kuru…,Tue Jul 01 18:41:27 +0000 2025
1940102667466154053,tuncerbakirhan,HDP,left,Sayın Öcalan ile görüşmek için Avrupa ve dünyanın dört bir yanından bir araya gelerek irade gösteren uluslararası delegasyon ile İstanbul’da buluştuk. Ortadoğu ve Türkiye’deki siyasi gelişmeler ve Sayın Öcalan’ın rolüne dair fikir alışverişinde bulunduk. Barış ve Demokratik Toplum Süreci’nin başarıya ulaşması için Sayın Öcalan ile görüşmek isteyenlerin taleplerinin karşılanması toplumsal ve diplomatik desteği büyütecektir. Uluslararası dayanışma barış ve demokrasinin teminatı olan Türkiye halklarının ortak geleceğine büyük katkı sağlayacaktır.,Tue Jul 01 17:38:15 +0000 2025
1940087336416813383,tuncerbakirhan,HDP,left,"Sayın Erdoğan ile yapacağımız görüşmeyle herkesi kapsayan demokrasi, hukuk ve iç barışı sağlayacak bir yol haritasının çıkmasını umut ediyoruz. Heyetimizin yapacağı görüşme sonrasında Türkiye’ye nefes aldıracak bir döneme gireceğimizi düşünüyoruz.",Tue Jul 01 16:37:20 +0000 2025
1940067587167227993,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: #Bakırhan: Güvenliği sağlamanın yolu daha fazla silahlanmada değil; daha fazla eşitlikte ve adalettedir.,Tue Jul 01 15:18:52 +0000 2025
1940046375695130753,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Bakırhan: Güvenliği sağlamanın yolu daha fazla silahlanma değil daha fazla eşitlik ve adalettir Eş Genel Başkanımız T…,Tue Jul 01 13:54:34 +0000 2025
1939983261502939201,tuncerbakirhan,HDP,left,"RT @DEMGenelMerkezi: Eş Genel Başkanımız Tuncer Bakırhan, Meclis Grup Toplantımızda konuşuyor",Tue Jul 01 09:43:47 +0000 2025
1939933546333765893,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: Eş Genel Başkanımız Tuncer Bakırhan’ın konuşacağı Meclis Grup Toplantımızı bugün (1 Temmuz Salı) saat 12:45’te sosyal…,Tue Jul 01 06:26:14 +0000 2025
1939402974234648801,tuncerbakirhan,HDP,left,RT @DEMGenelMerkezi: İzmir’de gerçekleşen orman yangınında zehirlenen yurttaşlarımıza acil şifalar diliyoruz. Yaşamın nefesi olan ormanları…,Sun Jun 29 19:17:56 +0000 2025
